id,order_id,product_id,product_name,category,quantity,unit_price,discount_pct,line_total
bc24f69f-de66-4bdd-9f37-4809278bccbd,6a95abf0-0bdd-4e1f-9e2d-a36a8adee360,b0a95dcf-c2b6-4dc1-8c92-6682e60f1db6,Plante Succulente 12cm,Maison & Jardin,2,9.9,10,17.82
ec647b42-c2c4-4ea3-b0f8-cdd0a1c40026,671875b3-0fc1-4f87-8f47-b94f8e5f3ba1,da597ed2-e788-4c91-9c98-bb0d45fb5d78,Marque-pages x10,Librairie & Culture,3,7.9,10,21.33
f20ecb49-3a96-43cb-89ef-e17ab92312e0,671875b3-0fc1-4f87-8f47-b94f8e5f3ba1,10697d4c-a898-425b-be16-e5e1d0a29076,Livre Apprentissage 3-6ans,Enfants & Jouets,4,14.9,0,59.6
ff012b93-26da-468e-aec3-46cf1d1ddf66,671875b3-0fc1-4f87-8f47-b94f8e5f3ba1,7cde5453-322a-4db6-9b00-c315dc69f56e,Cafe Premium 250g,Alimentation,4,24.9,5,94.62
ff8bb64a-c6e7-40e7-85eb-f602c715a97a,c9db7d20-2f60-4994-9028-1eafa196d316,4f252480-aa7f-4b8e-bf2d-d93e5549c209,Tapis Souris XXL,Informatique,2,22.9,0,45.8
9a20fd83-ca33-47f1-b4ee-da33daecd7d2,c9db7d20-2f60-4994-9028-1eafa196d316,1e68c96e-2a75-49f5-aa8e-131be96519c7,Casque Audio ANC,Electronique,3,189.0,15,481.95
7b7a6cd4-407a-4e24-b223-f2124308f92f,c9db7d20-2f60-4994-9028-1eafa196d316,6efd53c2-2042-4891-869f-044486bc1ce4,Cartes Postales x20,Librairie & Culture,2,14.9,10,26.82
eac4fb71-64ba-4900-9da5-f80f4bcfa7c3,5cc8645b-9712-40d3-a3a9-4f3fbb88f425,7e47065f-a924-4cbe-9e36-1c904b74e274,Adaptateur USB-A/C,Informatique,4,11.9,0,47.6
c5260c69-f852-477f-ab68-0ceed27d6627,5cc8645b-9712-40d3-a3a9-4f3fbb88f425,9026c423-35c8-48a8-988b-c7cab9d4f263,Coussin Deco 45x45cm,Maison & Jardin,2,24.9,0,49.8
9269a53c-24c9-465d-be5b-e24633541355,5cc8645b-9712-40d3-a3a9-4f3fbb88f425,b0a95dcf-c2b6-4dc1-8c92-6682e60f1db6,Plante Succulente 12cm,Maison & Jardin,1,9.9,0,9.9
f25b316d-d781-4e56-9ca8-020eab6b831d,5cc8645b-9712-40d3-a3a9-4f3fbb88f425,e2ad85e7-f8b1-42d8-af4a-3834ab3a955c,Roman Policier Bestseller,Librairie & Culture,4,21.9,0,87.6
7dc67e29-74ef-4418-b611-b5cd901eaa72,42f0a400-f72d-4e02-b6fd-f88788ab659a,0a53560e-8764-42d9-b54e-3786c7cb1ea5,Veste Legere M,Vetements Homme,3,89.0,5,253.65
de58f5ba-3fc0-4bcd-a916-6c267bce6c7a,42f0a400-f72d-4e02-b6fd-f88788ab659a,d811eb5f-f34c-407a-b79d-dc80b7e58c54,Cahier Dot Grid A5,Librairie & Culture,3,9.9,0,29.7
d90ad5e2-70df-4495-b446-1a99306cc784,d366eee4-3e64-4a2e-b095-a10062e7b650,1e68c96e-2a75-49f5-aa8e-131be96519c7,Casque Audio ANC,Electronique,4,189.0,0,756.0
e7c03c95-6d1b-43eb-81f3-b0db59f65b02,d366eee4-3e64-4a2e-b095-a10062e7b650,917ba3a4-8989-45bc-81c6-8bc0f0ede246,Rouge a Levres Mat,Hygiene & Beaute,1,19.0,15,16.15
f6c72e96-6eb5-4ef3-9eb7-50872971dfbb,9eadb7a7-1e2e-4686-8e0b-124cc5a15cab,1727047f-b6d5-4a4d-9b97-44fa2bc7a04a,Nettoyant Ecran 200ml,Informatique,3,9.9,0,29.7
a24b3cdd-3aa9-4536-bb5b-5258b944906c,9eadb7a7-1e2e-4686-8e0b-124cc5a15cab,361412d0-6dd1-4fe2-ac9b-a8defe9d127b,Robe Fleurie T38,Vetements Femme,2,44.9,0,89.8
1d899c8c-23c2-4f89-9dff-72fde7df651b,9eadb7a7-1e2e-4686-8e0b-124cc5a15cab,1c730876-e2d5-4a51-afd1-7b1b4f0c16c6,Bidon Velo 600ml,Sport & Plein air,1,14.9,0,14.9
c5eba53a-a720-4ffc-a5a3-b3cd8fd07de6,9eadb7a7-1e2e-4686-8e0b-124cc5a15cab,8e71516c-5d57-4a0e-b138-ad2a1f0a5752,Filtre Ecran 27,Informatique,2,39.9,0,79.8
85d382b5-5a66-4cbb-94a5-77e9bfcba4da,9eadb7a7-1e2e-4686-8e0b-124cc5a15cab,bfc9b22e-c411-4b6a-9bad-60c66b70c4bb,Pate a Modeler x6,Enfants & Jouets,4,16.9,5,64.22
af8490ef-eef2-43c0-866d-d83d94f32454,71fd9c75-861b-405f-a9cd-3f5330bc656f,1e68c96e-2a75-49f5-aa8e-131be96519c7,Casque Audio ANC,Electronique,4,189.0,15,642.6
0788f2f2-703c-40bb-ba35-a29095631021,71fd9c75-861b-405f-a9cd-3f5330bc656f,acaef059-6b25-4b00-aab6-8e4cad526bff,Crayons Couleur x24,Enfants & Jouets,2,12.9,0,25.8
a65ec391-cddc-4c5e-b68b-8fc0bf726db6,6146f246-cf11-44e6-bf75-7602fd3d312e,8aa1e4f4-aae5-4cc4-98db-69787751225e,Short Sport L,Vetements Homme,3,29.9,0,89.7
0e62b8ab-e0d0-4e7c-a21d-405b962a26df,6146f246-cf11-44e6-bf75-7602fd3d312e,4f252480-aa7f-4b8e-bf2d-d93e5549c209,Tapis Souris XXL,Informatique,4,22.9,15,77.86
658730fd-88bd-4098-9303-7b2ab35012c4,6146f246-cf11-44e6-bf75-7602fd3d312e,10697d4c-a898-425b-be16-e5e1d0a29076,Livre Apprentissage 3-6ans,Enfants & Jouets,2,14.9,0,29.8
83ceb4e8-9625-4ee8-90d6-f790e6d381b2,6146f246-cf11-44e6-bf75-7602fd3d312e,a2aa398f-fa8d-4ccf-846e-d797ac5ce4b5,Peluche Lapin 40cm,Enfants & Jouets,2,24.9,0,49.8
552e4ec6-6e92-42de-a982-f77d5291f593,6146f246-cf11-44e6-bf75-7602fd3d312e,1727047f-b6d5-4a4d-9b97-44fa2bc7a04a,Nettoyant Ecran 200ml,Informatique,2,9.9,0,19.8
b3deb065-4a96-42e1-bd06-de56328798ee,7b3b7356-f79e-42e4-9b44-ec9d3da8042b,ab306a81-903f-4e7a-889d-9a59fda99a8b,Carte SD 128Go,Informatique,1,24.9,10,22.41
b69641ad-353c-4a58-aab5-5318b6fff5e0,7b3b7356-f79e-42e4-9b44-ec9d3da8042b,1727047f-b6d5-4a4d-9b97-44fa2bc7a04a,Nettoyant Ecran 200ml,Informatique,4,9.9,0,39.6
1bd23232-99fa-4a45-8566-5f4f1816789a,7b3b7356-f79e-42e4-9b44-ec9d3da8042b,4f252480-aa7f-4b8e-bf2d-d93e5549c209,Tapis Souris XXL,Informatique,1,22.9,0,22.9
a2048cc0-49a4-4b10-8ed2-c98da7dc26f5,4246c209-6c03-41dd-ac1c-71018f6fcd2d,7153c8b9-4015-413b-8de9-779ff764513c,Lego Classic 500p,Enfants & Jouets,2,44.9,5,85.31
a0e4707d-f44b-430d-8a79-9787817315c7,4246c209-6c03-41dd-ac1c-71018f6fcd2d,d843aeb4-680c-4613-8710-e9a66cd933ee,Huile Olive 1L,Alimentation,4,14.5,0,58.0
2f960399-7b6b-4b7c-8a40-e0a57da35570,4246c209-6c03-41dd-ac1c-71018f6fcd2d,da597ed2-e788-4c91-9c98-bb0d45fb5d78,Marque-pages x10,Librairie & Culture,1,7.9,0,7.9
508b4ae6-fa49-4896-937c-c39f5998df33,4246c209-6c03-41dd-ac1c-71018f6fcd2d,de5969e3-b41b-44d8-a044-dfd64a6eda37,Ecouteurs Bluetooth,Electronique,1,59.9,0,59.9
a7c0c790-d421-4b28-aafd-36a18e3d0550,4246c209-6c03-41dd-ac1c-71018f6fcd2d,8aa1e4f4-aae5-4cc4-98db-69787751225e,Short Sport L,Vetements Homme,4,29.9,0,119.6
a6e20b82-d84c-4c39-8846-eafe538d407c,f3df350d-fc1c-43a5-9dd9-b2109153acfe,b00c7319-8ff5-4884-9b70-270bd105fe2b,Jeu de Societe Famille,Enfants & Jouets,3,32.0,0,96.0
725d0aed-151b-46a1-b91a-13e2919f5ab9,f3df350d-fc1c-43a5-9dd9-b2109153acfe,57038056-b884-4263-afbc-ab2436c953a1,Cable HDMI 2m,Informatique,1,18.9,5,17.95
159efe70-892f-49f7-bbb5-346e9ba0d36c,f3df350d-fc1c-43a5-9dd9-b2109153acfe,2798ff21-b62e-41cc-a2a8-f3e585ee5376,Resistance Elastique x5,Sport & Plein air,3,22.9,0,68.7
cd231250-8cc7-4ff3-b25a-02f7731fe8d4,60186999-60fe-46c9-bba0-af2cb814e0c1,85fae7c5-2197-47e3-9704-512935b98f03,Ceinture Cuir 95cm,Vetements Homme,4,28.0,0,112.0
b63fc6ad-a2dc-4448-827d-35f0fcdef4b4,60186999-60fe-46c9-bba0-af2cb814e0c1,b00c7319-8ff5-4884-9b70-270bd105fe2b,Jeu de Societe Famille,Enfants & Jouets,4,32.0,0,128.0
5b09d6ae-12e8-4c76-ac32-042a174f5363,60186999-60fe-46c9-bba0-af2cb814e0c1,d6506210-2f3d-477e-af3e-7b05ed5e8193,Dentifrice Blancheur,Hygiene & Beaute,4,6.8,0,27.2
7b72c179-dcbd-4a3f-a21e-ea9d2f3337df,60186999-60fe-46c9-bba0-af2cb814e0c1,9eb584ea-c0ca-4f4a-a9be-19a5a1adc51f,Vase Ceramique 25cm,Maison & Jardin,4,32.0,0,128.0
3badae6a-9f21-4ba9-b0db-ab59f4e0559a,60186999-60fe-46c9-bba0-af2cb814e0c1,1c730876-e2d5-4a51-afd1-7b1b4f0c16c6,Bidon Velo 600ml,Sport & Plein air,2,14.9,0,29.8
cdf3ce9b-b34e-46d6-8596-120da936aa55,60186999-60fe-46c9-bba0-af2cb814e0c1,9edff71a-2a3e-475c-ac3c-93b59afdfb6d,Jupe Plissee T38,Vetements Femme,4,39.9,0,159.6
d6e65055-dcff-427d-9b1e-b5e314511c9e,9e0ea702-b6f3-4aaa-9751-1e97338ca2ce,c7813958-24a2-40f9-bae8-aa4fba47a26f,Montre Connectee Sport,Electronique,3,129.0,0,387.0
ce378d16-98f6-4d86-b4f7-831872a4be05,a0850929-77a5-4113-ada7-d17b1fe4e57d,ab306a81-903f-4e7a-889d-9a59fda99a8b,Carte SD 128Go,Informatique,4,24.9,0,99.6
9dc13e1d-8712-4d7c-8a0e-e749aea24f8e,a0850929-77a5-4113-ada7-d17b1fe4e57d,2798ff21-b62e-41cc-a2a8-f3e585ee5376,Resistance Elastique x5,Sport & Plein air,4,22.9,0,91.6
2a34b101-e171-456e-8246-8f41248b3df2,a0850929-77a5-4113-ada7-d17b1fe4e57d,4139b0d0-99ea-4a85-9a52-bf184ee80bd7,Cable USB-C 2m,Electronique,3,12.9,0,38.7
00d0bb29-7636-48c5-b6ac-6da5c297e2d7,a0850929-77a5-4113-ada7-d17b1fe4e57d,7e47065f-a924-4cbe-9e36-1c904b74e274,Adaptateur USB-A/C,Informatique,1,11.9,10,10.71
9c3fabd8-bb07-4336-9d5d-706f93cf450d,a0850929-77a5-4113-ada7-d17b1fe4e57d,9599ec1e-da60-4caa-9dd9-934d27bb5865,Chocolat Noir 200g,Alimentation,4,4.2,0,16.8
d06f01ed-1c4d-4105-8821-344ede6900de,e039b416-faab-43f8-9be9-167b19e53f13,c8626acb-92f1-4e4c-8274-e69f2a894a9a,Chaussettes Laine x3,Vetements Homme,4,16.9,0,67.6
f88b75a3-5682-4a1f-bcb8-113d137ddd54,e039b416-faab-43f8-9be9-167b19e53f13,d96aace6-b874-4a52-b833-fdb260e2e23c,Nappe Coton 140x200cm,Maison & Jardin,3,28.0,0,84.0
8df62523-d6c2-4eb0-b33b-e5636e709919,e039b416-faab-43f8-9be9-167b19e53f13,6efd53c2-2042-4891-869f-044486bc1ce4,Cartes Postales x20,Librairie & Culture,1,14.9,5,14.15
5a8e7b20-e2ec-4cb9-aefc-5fc989f19b56,e039b416-faab-43f8-9be9-167b19e53f13,2798ff21-b62e-41cc-a2a8-f3e585ee5376,Resistance Elastique x5,Sport & Plein air,3,22.9,0,68.7
19190003-6f3a-4749-977e-2948e0679340,0a136125-b25e-40b8-bac2-41cc0bf40beb,463133c4-69e7-4459-8842-db3c346fd495,Bougie Parfumee Vanille,Maison & Jardin,3,14.9,5,42.47
1f9436a8-ca94-46fa-b022-fba5d6911db9,0a136125-b25e-40b8-bac2-41cc0bf40beb,2ae13790-626b-4872-86d1-9ac3982f44ef,Cardigan Long T38,Vetements Femme,3,54.9,5,156.46
7478db04-b33c-4b7a-9b0b-bc96a5ae79d6,0a136125-b25e-40b8-bac2-41cc0bf40beb,de5969e3-b41b-44d8-a044-dfd64a6eda37,Ecouteurs Bluetooth,Electronique,4,59.9,0,239.6
7b006e95-0971-499c-9b60-0fb698652343,0a136125-b25e-40b8-bac2-41cc0bf40beb,761bad86-b047-4953-ae1f-136850ddf0a0,Chronometre Digital,Sport & Plein air,4,19.9,0,79.6
2b9cf7a5-5f9d-454a-b637-883386637f3a,0a136125-b25e-40b8-bac2-41cc0bf40beb,3f398058-4f08-47e3-b135-42c66d22b99e,Enceinte Portable IP67,Electronique,1,49.9,10,44.91
718dd0af-b88f-488a-9f90-3d81911b5ac7,0a136125-b25e-40b8-bac2-41cc0bf40beb,4df4efe8-4f37-4322-a64b-ae3f8be676f8,Blouse Soie T36,Vetements Femme,1,64.9,15,55.17
d07d9260-1da8-4869-a600-09f4a426450e,f3f06fba-3c75-47d5-8909-30a36aa17f46,39c61fbc-1f8c-42a0-b463-f715b3137c5c,Collants x3 T2,Vetements Femme,2,12.9,15,21.93
69d6ffd5-0803-45a7-831d-fc274aad9bd0,f3f06fba-3c75-47d5-8909-30a36aa17f46,510db9b3-f3eb-4880-b8c9-6a2ca4832010,Riz Basmati 1kg,Alimentation,4,5.9,15,20.06
0a1eaf87-befe-4c86-9688-b17c7a7d6a75,f3f06fba-3c75-47d5-8909-30a36aa17f46,61a65568-b49d-48e6-a0db-a3bfa0a08530,Pyjama Coton T36,Vetements Femme,4,34.9,10,125.64
1b4e6e7c-744c-4005-aba6-f1ab171e8228,f3f06fba-3c75-47d5-8909-30a36aa17f46,d11f6661-cd48-4f7e-946e-db1adfcdf96a,Casquette Running,Sport & Plein air,4,19.9,0,79.6
a14be348-7ad1-4546-adad-a224ff0896b4,5aa9b36f-eb89-495a-9ddf-760b0418d80b,98e84593-be19-46b8-8ed0-e67dbb6f98a1,Serum Vitamine C 30ml,Hygiene & Beaute,2,32.0,0,64.0
ac3187a6-26b6-43f7-bb65-840d437a5927,5aa9b36f-eb89-495a-9ddf-760b0418d80b,b69bbc53-072e-4c83-a233-44678e884b11,Top Basique x2 T40,Vetements Femme,1,29.9,0,29.9
b6a23214-256f-4a9a-a561-293df5da0b5f,5aa9b36f-eb89-495a-9ddf-760b0418d80b,d843aeb4-680c-4613-8710-e9a66cd933ee,Huile Olive 1L,Alimentation,2,14.5,0,29.0
473e5aba-dac7-472f-8b92-1501fe5d7639,5aa9b36f-eb89-495a-9ddf-760b0418d80b,1c730876-e2d5-4a51-afd1-7b1b4f0c16c6,Bidon Velo 600ml,Sport & Plein air,4,14.9,15,50.66
a162cb13-25b2-4c7a-95ad-a4e80ae5d021,0f0b2d32-e56a-4078-961e-1c293d60ebc4,38b659e5-40f5-497d-9e4a-c633ac6e1f12,Puzzle 500 pieces,Enfants & Jouets,4,19.9,10,71.64
dc1dcbc5-0e16-40be-ba8a-86aff4a37edb,0f0b2d32-e56a-4078-961e-1c293d60ebc4,97964f62-3dac-4d03-9b25-98b2e481a971,Repose-poignet Gel,Informatique,2,14.9,0,29.8
c4f7b17d-60fd-48e4-bbf8-cd74244701d4,0f0b2d32-e56a-4078-961e-1c293d60ebc4,b000e5a6-5167-4c6b-9616-3330fce1b1e8,Batterie Externe 20000mAh,Electronique,2,39.9,0,79.8
2531b3dd-d6f7-4151-9081-a72f63e4eff9,0f0b2d32-e56a-4078-961e-1c293d60ebc4,29a9e8db-6ad8-401c-bb67-fe312321caec,The Vert Bio,Alimentation,1,6.5,0,6.5
7a77de8b-f09f-4aa1-a51f-f00f7b3dce50,0f0b2d32-e56a-4078-961e-1c293d60ebc4,e2ad85e7-f8b1-42d8-af4a-3834ab3a955c,Roman Policier Bestseller,Librairie & Culture,4,21.9,5,83.22
86dc67ee-89bf-4760-8203-a25cd007e060,9d8ab248-16c8-4229-b660-86bee9a92c82,65e63e2c-d330-45cf-8314-afa60fac661b,Corde a Sauter Pro,Sport & Plein air,3,16.9,0,50.7
5f7de654-bca7-4e5a-b1f5-6fc7b41889c5,9d8ab248-16c8-4229-b660-86bee9a92c82,e740d34e-12de-4a5d-b98c-29a8bef59e3f,BD Manga Tome 1,Librairie & Culture,4,8.5,10,30.6
12fb01a5-3985-44ea-be70-298d8f2daa8a,9d8ab248-16c8-4229-b660-86bee9a92c82,85fae7c5-2197-47e3-9704-512935b98f03,Ceinture Cuir 95cm,Vetements Homme,4,28.0,15,95.2
99bb4a66-fd9c-4293-9ce5-189bdd0e37b9,9d8ab248-16c8-4229-b660-86bee9a92c82,9eb584ea-c0ca-4f4a-a9be-19a5a1adc51f,Vase Ceramique 25cm,Maison & Jardin,2,32.0,10,57.6
8b46149e-fe6d-4f99-80d6-0e0eb2e1fd29,9d8ab248-16c8-4229-b660-86bee9a92c82,f527c161-5d8d-43b9-8ce4-af667a91f42b,Tapis Yoga Antiderapant,Sport & Plein air,2,34.9,0,69.8
cd6eff4b-3033-4c14-93c2-bd9e94c5dbc9,e8d23449-629e-4e6b-83e5-5594139794b5,1b0588e4-76ce-46c2-bc64-96c88d0a1f08,Lampe Bureau LED,Maison & Jardin,3,39.9,0,119.7
6b0b7e87-a5d6-4d4b-81b2-f936b27cb834,e8d23449-629e-4e6b-83e5-5594139794b5,b0a95dcf-c2b6-4dc1-8c92-6682e60f1db6,Plante Succulente 12cm,Maison & Jardin,4,9.9,0,39.6
7796bcb7-b432-4ead-acc2-e12cfce62f6b,e8d23449-629e-4e6b-83e5-5594139794b5,d6506210-2f3d-477e-af3e-7b05ed5e8193,Dentifrice Blancheur,Hygiene & Beaute,2,6.8,10,12.24
bd3ae3d7-c22e-4a7a-aff5-993cb0dce2e9,b4ad63b0-b8ad-44b7-a2d7-402058ab61cd,49b860d3-8db0-4bec-9423-a58cf287af26,Confiture Artisanale 350g,Alimentation,4,7.2,5,27.36
f0d323b5-ee07-4fe2-9c66-a1b1ca247048,b4ad63b0-b8ad-44b7-a2d7-402058ab61cd,ab306a81-903f-4e7a-889d-9a59fda99a8b,Carte SD 128Go,Informatique,3,24.9,0,74.7
855e692c-bb17-4e3e-8852-2c7e4f88b338,b4ad63b0-b8ad-44b7-a2d7-402058ab61cd,8e71516c-5d57-4a0e-b138-ad2a1f0a5752,Filtre Ecran 27,Informatique,1,39.9,0,39.9
0836d2cf-2cf5-4f9e-b0d7-b540bd6db90e,b4ad63b0-b8ad-44b7-a2d7-402058ab61cd,921d0b8d-f098-4b94-8af6-502274942eed,Legging Sport T40,Vetements Femme,3,32.9,0,98.7
b0ed3e5d-8528-4b8b-9aaa-f114f4c0f39d,b4ad63b0-b8ad-44b7-a2d7-402058ab61cd,1b0588e4-76ce-46c2-bc64-96c88d0a1f08,Lampe Bureau LED,Maison & Jardin,2,39.9,5,75.81
5da5510f-c2a1-4cad-9e0b-e61fd346b60f,b4ad63b0-b8ad-44b7-a2d7-402058ab61cd,b00c7319-8ff5-4884-9b70-270bd105fe2b,Jeu de Societe Famille,Enfants & Jouets,2,32.0,10,57.6
a17bbd40-3f98-4432-8c5b-34f28c8e2e25,e97d4021-300c-4bb1-95fc-5855a85c8bb6,2798ff21-b62e-41cc-a2a8-f3e585ee5376,Resistance Elastique x5,Sport & Plein air,4,22.9,0,91.6
9ef7a1db-4841-4b07-9e21-0e5a32891e93,e97d4021-300c-4bb1-95fc-5855a85c8bb6,8bc06fa0-0191-41a6-ae1f-da9c97d30f1a,Chemise Oxford M,Vetements Homme,2,54.9,15,93.33
e672d057-0e87-4c83-968b-d203d9923bf8,e97d4021-300c-4bb1-95fc-5855a85c8bb6,3c9d9490-d8b2-4232-8727-54e2009847e8,Creme Hydratante 50ml,Hygiene & Beaute,3,18.9,0,56.7
a1ac03f0-5390-4a0d-a91a-5b7e61497061,034a056f-a2aa-41fb-86da-cab96de6a399,864e1b92-332e-46be-aaa1-ed56c7bec90d,Foulard Soie,Vetements Femme,1,28.0,0,28.0
1a1ddd03-0b99-486b-94c2-f3655348c79a,034a056f-a2aa-41fb-86da-cab96de6a399,c8626acb-92f1-4e4c-8274-e69f2a894a9a,Chaussettes Laine x3,Vetements Homme,2,16.9,5,32.11
d51dd1ba-f435-45c9-8aaa-b42c94f2f6cc,db6b04d0-7832-4c16-963f-6608a4876a7b,0a53560e-8764-42d9-b54e-3786c7cb1ea5,Veste Legere M,Vetements Homme,1,89.0,15,75.65
227de695-7d00-41c6-98ef-97dd0e30e2f5,db6b04d0-7832-4c16-963f-6608a4876a7b,1c730876-e2d5-4a51-afd1-7b1b4f0c16c6,Bidon Velo 600ml,Sport & Plein air,2,14.9,10,26.82
fea979ad-28ff-4a6d-ac24-8eb78be77f2c,db6b04d0-7832-4c16-963f-6608a4876a7b,98e84593-be19-46b8-8ed0-e67dbb6f98a1,Serum Vitamine C 30ml,Hygiene & Beaute,4,32.0,10,115.2
62c39110-cc23-43c8-9413-93d8be710c74,6f5cf7a6-b512-43cf-890d-8b98d8179d92,b000e5a6-5167-4c6b-9616-3330fce1b1e8,Batterie Externe 20000mAh,Electronique,2,39.9,0,79.8
e92dd32b-f9ab-4f8b-842e-aa35970f9afb,84907fcc-6004-43ac-b41e-18bf3cb68af7,f527c161-5d8d-43b9-8ce4-af667a91f42b,Tapis Yoga Antiderapant,Sport & Plein air,1,34.9,0,34.9
1b41d19e-27f4-4cbc-ae4e-a73de251d2c5,84907fcc-6004-43ac-b41e-18bf3cb68af7,c8626acb-92f1-4e4c-8274-e69f2a894a9a,Chaussettes Laine x3,Vetements Homme,1,16.9,5,16.05
91bd41a9-f72f-4031-a1b4-76f7facade8a,3e000ae7-9570-4131-a9d5-96e5f9c2d0d7,9b62048c-fac2-42a6-b2c5-f1465a127437,SSD Externe 500Go,Informatique,2,79.9,10,143.82
8725dc5a-532a-461b-9816-9bf0c6e0651b,3e000ae7-9570-4131-a9d5-96e5f9c2d0d7,671afee4-3ba2-4eb6-bf06-3004d94339c6,Agenda 2024 Cuir,Librairie & Culture,4,24.9,10,89.64
bc4ff451-c70c-4064-bbc7-757a3e0e455d,3e000ae7-9570-4131-a9d5-96e5f9c2d0d7,c8626acb-92f1-4e4c-8274-e69f2a894a9a,Chaussettes Laine x3,Vetements Homme,2,16.9,15,28.73
ae783f0d-5952-4b04-85fc-946ca0ac6d77,eb8b23be-5c79-474b-a607-aed75c3142f2,463133c4-69e7-4459-8842-db3c346fd495,Bougie Parfumee Vanille,Maison & Jardin,1,14.9,5,14.15
3b83c5e1-239b-427d-878d-bb7fcbb3af5a,eb8b23be-5c79-474b-a607-aed75c3142f2,b000e5a6-5167-4c6b-9616-3330fce1b1e8,Batterie Externe 20000mAh,Electronique,2,39.9,10,71.82
59b6d39c-acb2-4e14-a879-0f5046c01ba4,eb8b23be-5c79-474b-a607-aed75c3142f2,b0a95dcf-c2b6-4dc1-8c92-6682e60f1db6,Plante Succulente 12cm,Maison & Jardin,1,9.9,0,9.9
e21d6c10-28d0-4477-9c10-f12be67b5c07,eb8b23be-5c79-474b-a607-aed75c3142f2,a2aa398f-fa8d-4ccf-846e-d797ac5ce4b5,Peluche Lapin 40cm,Enfants & Jouets,2,24.9,0,49.8
500163d3-46a1-4c1d-a837-09dcff0af7e3,408d2d04-cc0a-4c76-9b40-15ad7bc20249,9bd1b170-13cc-447d-ad78-be7c34856051,Cadre Photo Bois 20x30cm,Maison & Jardin,2,18.5,0,37.0
3f4edb54-9bda-48f7-9097-3eb340184c3f,408d2d04-cc0a-4c76-9b40-15ad7bc20249,e1c1d613-5938-41a1-bf3f-856b675f620a,Pates Artisanales 500g,Alimentation,3,3.8,15,9.69
e0d9eb0f-b80f-4b77-801d-75d10a82f3d0,408d2d04-cc0a-4c76-9b40-15ad7bc20249,d5fe0efe-667c-4122-8758-53fef4ac6d3d,Saumon Fume 100g,Alimentation,2,9.5,0,19.0
578770e8-bdae-43fc-9630-de2309c7ccee,408d2d04-cc0a-4c76-9b40-15ad7bc20249,61a65568-b49d-48e6-a0db-a3bfa0a08530,Pyjama Coton T36,Vetements Femme,4,34.9,5,132.62
8d38bcaa-4884-4da9-b74a-7e3eb2f59614,7bc59f7e-e01c-4a54-9b05-6097888229a9,1c730876-e2d5-4a51-afd1-7b1b4f0c16c6,Bidon Velo 600ml,Sport & Plein air,2,14.9,0,29.8
3ecfbf0a-b733-4c84-b9d9-494890d47be1,7bc59f7e-e01c-4a54-9b05-6097888229a9,97ab6030-7b11-401c-a327-fe869e97cd1a,Souris sans fil,Electronique,2,35.9,15,61.03
909d353e-c0fb-4311-967b-fba994fcc498,7bc59f7e-e01c-4a54-9b05-6097888229a9,65e63e2c-d330-45cf-8314-afa60fac661b,Corde a Sauter Pro,Sport & Plein air,1,16.9,15,14.36
8d44b30f-d350-4456-afd6-44d0bbd9c9b1,7bc59f7e-e01c-4a54-9b05-6097888229a9,c5d9f432-71f0-4abb-8efd-52ebec6d6806,Calecon x2 M,Vetements Homme,4,22.9,10,82.44
febeb270-b1f4-4aaa-a391-22cfeaf48ee1,7bc59f7e-e01c-4a54-9b05-6097888229a9,361412d0-6dd1-4fe2-ac9b-a8defe9d127b,Robe Fleurie T38,Vetements Femme,3,44.9,0,134.7
afc853e9-7368-4809-b002-caf40eb65aa4,7bc59f7e-e01c-4a54-9b05-6097888229a9,9eb584ea-c0ca-4f4a-a9be-19a5a1adc51f,Vase Ceramique 25cm,Maison & Jardin,1,32.0,15,27.2
30049b80-ec6b-4f7d-a997-63c3914e751b,18810be0-831b-4f59-a8b5-907ff5b6ff5c,ab306a81-903f-4e7a-889d-9a59fda99a8b,Carte SD 128Go,Informatique,2,24.9,15,42.33
e3e85730-53e4-409d-b84b-d9927a2c1d08,18810be0-831b-4f59-a8b5-907ff5b6ff5c,1c6a443f-f113-4ea5-9a1d-b88b11a124fa,Gants Fitness M,Sport & Plein air,3,18.9,15,48.19
3484acdf-e42b-4b7c-a941-60afd22e8129,18810be0-831b-4f59-a8b5-907ff5b6ff5c,d16bc416-d44f-4c60-8b27-2ec2a5cf240d,Genouilleres x2,Sport & Plein air,1,22.9,15,19.46
d4862def-aced-4a64-90f4-bd61a8eab55d,18810be0-831b-4f59-a8b5-907ff5b6ff5c,acaef059-6b25-4b00-aab6-8e4cad526bff,Crayons Couleur x24,Enfants & Jouets,2,12.9,15,21.93
c6c8c88d-a86c-4ae2-bc2c-021b9f9d00f8,c5934c71-6b99-4f9f-86a6-f2b85de7b3fb,361412d0-6dd1-4fe2-ac9b-a8defe9d127b,Robe Fleurie T38,Vetements Femme,3,44.9,5,127.96
bed87ad2-653a-481f-a20f-082f3b077dc9,c5934c71-6b99-4f9f-86a6-f2b85de7b3fb,a2e73e48-39c0-4e54-92c4-177638ddeb2c,Hub USB-C 7 ports,Electronique,1,44.9,0,44.9
c7da1de8-7819-4318-afa7-7e317f0b253b,c5934c71-6b99-4f9f-86a6-f2b85de7b3fb,78eb7e80-11d7-4b1c-ab14-c86b0293c0f4,Deodorant Bio 75ml,Hygiene & Beaute,3,8.9,5,25.37
